host_is_superhost,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price_gte_150,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,property_type_unkown
0,1,42.36224577,-71.06783678,0,4,1.0,1.0,2.0,4,16,2,18,2,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.36334249,-71.06997794,0,4,2.0,2.0,2.0,4,13,1,0,4,3,1011,93.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36415711,-71.06811909,0,5,2.0,2.0,3.0,4,19,1,0,3,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36502919,-71.06913787,0,3,1.0,1.0,1.0,4,20,1,0,10,8,159,93.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36225166,-71.06804508,1,1,1.0,1.0,1.0,4,24,1,40,3,4,207,80.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36550572,-71.06818136,0,5,2.0,2.0,2.0,4,15,1,0,10,1,0,80.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36419492,-71.06430057,0,4,2.0,2.0,2.0,4,19,1,0,10,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36481896,-71.06907672,0,5,2.0,2.0,2.0,4,16,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3639001,-71.06997018,0,5,2.0,2.0,3.0,4,22,1,0,10,1,0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36404531,-71.06478588,0,3,1.0,1.0,2.0,4,19,1,0,3,9,139,96.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36547468,-71.06891649,0,5,2.0,2.0,2.0,4,16,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36129982,-71.0716176,1,2,1.0,1.0,1.0,4,18,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3648619,-71.06715419,0,5,2.0,2.0,2.0,4,16,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36318985,-71.06910538,0,3,1.0,1.0,1.0,4,17,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36360383,-71.07035471,0,5,2.0,2.0,2.0,4,15,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36523378,-71.06779638,0,3,1.0,1.0,1.0,4,17,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36480167,-71.06865495,0,3,1.0,1.0,1.0,4,15,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36480762,-71.06893039,0,3,1.0,1.0,1.0,4,17,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36466804,-71.06942445,0,5,2.0,2.0,2.0,4,16,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36479585,-71.07010306,0,5,2.0,2.0,2.0,4,15,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36494498,-71.0676682,0,2,1.0,1.0,1.0,4,17,1,0,3,4,1845,95.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36513193,-71.06975166,0,5,2.0,2.0,2.0,4,15,1,0,3,1,0,80.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36514744,-71.06754833,0,5,2.0,2.0,2.0,4,17,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36169551,-71.06575767,0,10,2.5,3.0,3.0,4,24,1,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.361232,-71.07050792,0,2,1.0,0.0,1.0,4,15,1,10,2,18,556,95.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36386502,-71.06895044,0,2,1.0,1.0,1.0,4,14,4,0,4,0,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36329131,-71.06710682,0,5,2.0,2.0,2.0,4,16,1,0,10,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36512257,-71.06859844,0,4,1.0,1.0,1.0,4,25,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3637254,-71.06815872,0,3,1.0,1.0,1.0,4,14,1,0,10,4,246,75.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36184586,-71.06834786,1,1,1.0,1.0,1.0,4,17,1,0,2,1,0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36340801,-71.0676339,0,3,1.0,1.0,2.0,4,26,1,0,10,1,0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3634202,-71.07108146,0,3,1.0,1.0,2.0,4,20,1,0,3,3,51,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36354351,-71.06945967,0,4,1.0,2.0,3.0,4,17,1,0,2,1,0,100.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36511606,-71.06926305,0,5,2.0,2.0,3.0,4,24,1,0,10,4,724,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,42.36459425,-71.0654831,0,4,1.0,1.0,2.0,4,26,2,25,3,24,1112,98.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35866925,-71.06331527,0,3,1.0,1.0,1.0,4,10,0,0,6,11,1250,93.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36115666,-71.06603416,0,4,1.0,2.0,2.0,4,12,1,0,1,29,298,94.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.35781633,-71.06665887,0,4,2.5,2.0,1.0,4,10,1,0,1,4,358,100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35880311,-71.06972216,0,2,1.0,1.0,1.0,4,15,2,45,2,19,1018,87.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36059644,-71.06666051,0,2,1.0,1.0,1.0,4,9,2,0,30,34,420,91.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36038188,-71.06780658,0,4,1.0,2.0,2.0,4,12,1,0,15,2,30,100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36062693,-71.06580134,0,2,1.0,1.0,1.0,4,14,1,0,1,30,589,91.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3593429,-71.06879856,0,4,1.0,1.0,2.0,4,8,1,0,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.359355,-71.06436762,0,5,1.0,2.0,2.0,4,12,1,0,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.35997591,-71.06678112,0,2,1.0,1.0,1.0,4,14,1,0,1,24,407,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35687786,-71.07395821,0,8,3.0,3.0,3.0,4,22,1,0,2,5,168,84.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35805049,-71.07132939,0,1,1.0,1.0,1.0,4,7,1,0,3,0,0,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35998238,-71.06812794,0,2,1.0,0.0,1.0,4,15,1,0,2,1,0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36082995,-71.06417988,1,2,2.0,1.0,1.0,4,3,1,5,2,38,509,82.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35770804,-71.0724202,1,2,1.0,1.0,1.0,4,7,2,25,4,2,638,80.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36029553,-71.06958376,1,1,1.0,1.0,1.0,4,11,1,0,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3583922,-71.06437784,0,2,1.0,0.0,2.0,4,19,2,25,1,36,264,78.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35772102,-71.06628546,0,3,1.0,0.0,2.0,4,21,1,0,1,20,77,100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.35766203,-71.0706934,1,2,1.0,1.0,1.0,4,8,1,35,1,11,433,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3589034,-71.07009065,0,2,1.0,0.0,1.0,4,15,2,20,2,20,104,91.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35913966,-71.07109732,0,3,1.0,1.0,1.0,4,17,1,0,2,3,10,93.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3567161,-71.0714717,0,2,1.0,0.0,1.0,4,16,1,0,5,37,867,94.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35841508,-71.06891422,0,2,1.0,1.0,1.0,4,16,1,0,5,2,107,90.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36080165,-71.06450368,1,1,1.0,1.0,1.0,4,8,1,0,2,31,552,89.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36046972,-71.06954017,1,1,1.0,1.0,1.0,4,11,1,0,1,2,2,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36070877,-71.0642183,0,2,1.0,0.0,1.0,4,9,1,0,7,2,218,100.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36090969,-71.06510424,1,1,1.0,1.0,1.0,4,0,1,25,3,13,518,72.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35915095,-71.06681644,0,3,1.0,0.0,1.0,4,18,1,0,1,9,34,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35848075,-71.06947903,0,4,1.0,1.0,1.0,4,20,3,50,2,3,39,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35833271,-71.06717657,0,2,1.0,1.0,2.0,4,9,1,0,1,2,20,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35569736,-71.07316574,0,4,1.5,2.0,3.0,4,12,1,0,5,1,0,80.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.35849849,-71.06925489,0,8,2.0,2.0,3.0,4,17,4,50,1,8,29,78.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.3600071,-71.06661126,0,6,1.0,2.0,2.0,4,18,4,50,3,84,814,99.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3608364,-71.06412894,0,2,1.0,0.0,1.0,4,9,1,0,7,7,291,86.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.35756838,-71.06366055,0,4,1.0,1.0,2.0,4,21,1,0,1,30,775,97.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35836714,-71.06982921,1,2,1.0,1.0,1.0,4,10,2,39,1,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35847193,-71.06826281,1,2,1.0,1.0,1.0,4,18,1,0,2,7,89,94.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35958022,-71.06396674,0,2,1.0,0.0,1.0,4,9,1,0,7,2,11,100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35840072,-71.07021794,0,2,1.0,1.0,1.0,4,10,2,100,1,6,287,100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35974858,-71.06617818,0,3,1.0,2.0,2.0,4,16,2,50,2,33,455,99.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.35802834,-71.07198029,0,2,1.0,1.0,1.0,4,19,1,0,2,49,293,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.36078945,-71.06710894,0,2,1.0,2.0,2.0,4,14,1,0,30,13,542,90.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35685565,-71.07025136,1,2,1.0,1.0,1.0,4,11,2,50,2,0,0,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3572179,-71.07050228,0,2,1.0,0.0,1.0,4,12,1,0,2,18,204,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35997895,-71.064786,0,4,1.0,1.0,2.0,4,17,1,0,2,20,64,97.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36085747,-71.0659436,0,2,1.0,1.0,1.0,4,16,1,0,2,9,226,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3605456,-71.06911628,0,6,1.0,2.0,3.0,4,19,4,35,1,10,66,92.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36105124,-71.0667853,1,1,1.0,1.0,1.0,4,6,1,0,1,17,353,88.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35892584,-71.06310909,0,2,1.0,1.0,1.0,4,11,2,0,4,62,1428,89.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35843137,-71.06814575,0,3,1.0,1.0,1.0,4,18,1,0,3,150,1285,85.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35779932,-71.06303531,0,2,1.0,1.0,1.0,4,16,1,0,2,66,752,96.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3605729,-71.06548639,0,2,1.0,2.0,1.0,4,11,1,0,2,2,77,100.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35736755,-71.06513533,1,1,1.0,1.0,1.0,0,13,1,25,1,1,0,100.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.3603321,-71.06792075,0,2,1.0,0.0,1.0,4,11,1,0,3,39,371,96.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.35898849,-71.06324696,0,3,1.0,1.0,1.0,4,15,0,0,6,9,622,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.35901992,-71.06569715,0,2,1.0,0.0,1.0,4,15,1,0,2,1,0,100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.36114287,-71.06521324,0,4,1.5,2.0,2.0,4,21,1,0,3,23,607,92.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,42.35789243,-71.06962757,1,2,1.0,1.0,1.0,4,15,1,0,1,23,306,98.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.35870558,-71.06734735,0,2,1.0,1.0,1.0,4,8,1,0,2,35,437,97.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3588715,-71.06992198,0,2,1.0,0.0,1.0,4,13,1,0,2,28,836,93.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35841014,-71.06822839,0,4,2.0,2.0,2.0,4,23,3,0,3,2,3,100.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.36003478,-71.07059548,0,2,1.0,1.0,1.0,4,12,1,0,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35757078,-71.07230206,1,2,1.0,1.0,1.0,4,16,1,25,1,32,330,94.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.3585165,-71.0707104,0,6,1.0,2.0,3.0,4,16,4,35,1,4,64,95.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35591934,-71.07196286,0,4,1.0,1.0,2.0,4,13,2,50,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35942834,-71.06985689,0,3,1.0,2.0,2.0,4,14,3,125,3,7,81,97.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.35965441,-71.07040995,0,8,1.0,2.0,2.0,4,20,4,50,1,24,149,96.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.36059822,-71.06801531,1,2,1.0,1.0,1.0,4,18,1,0,1,33,297,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
